"CountyState","lon","lat","MajorClassAdmission","Admissions","CountryofBirth","originlon","originlat","GEOID","level"
"Monmouth County, New Jersey",-74.123996,40.2589455,"ImmediateRelatives-Parents","D","Bangladesh",90.356331,23.684994,"34025","county"
"Monmouth County, New Jersey",-74.123996,40.2589455,"FamilyPreference4th","14","Bangladesh",90.356331,23.684994,"34025","county"
"Monmouth County, New Jersey",-74.123996,40.2589455,"EmploymentPreference1st","D","Bangladesh",90.356331,23.684994,"34025","county"
"Maricopa County, Arizona",-112.4291464,33.2917968,"RefugeeandAsyleeAdjustments","6","Bangladesh",90.356331,23.684994,"04013","county"
"Alameda County, California",-121.7195459,37.6016892,"ImmediateRelatives-Spouses","8","Bangladesh",90.356331,23.684994,"06001","county"
"Alameda County, California",-121.7195459,37.6016892,"ImmediateRelatives-Parents","4","Bangladesh",90.356331,23.684994,"06001","county"
"Alameda County, California",-121.7195459,37.6016892,"FamilyPreference4th","16","Bangladesh",90.356331,23.684994,"06001","county"
"Alameda County, California",-121.7195459,37.6016892,"EmploymentPreference2nd","14","Bangladesh",90.356331,23.684994,"06001","county"
"Alameda County, California",-121.7195459,37.6016892,"EmploymentPreference1st","6","Bangladesh",90.356331,23.684994,"06001","county"
"Gwinnett County, Georgia",-84.0167423,33.9190653,"ImmediateRelatives-Parents","46","Bangladesh",90.356331,23.684994,"13135","county"
"Gwinnett County, Georgia",-84.0167423,33.9190653,"FamilyPreference4th","100","Bangladesh",90.356331,23.684994,"13135","county"
"Berks County, Pennsylvania",-75.9927652,40.3451566,"ImmediateRelatives-Spouses","D","Bangladesh",90.356331,23.684994,"42011","county"
"Gwinnett County, Georgia",-84.0167423,33.9190653,"FamilyPreference2nd","9","Bangladesh",90.356331,23.684994,"13135","county"
"Gwinnett County, Georgia",-84.0167423,33.9190653,"EmploymentPreference3rdSkilled","D","Bangladesh",90.356331,23.684994,"13135","county"
"Gwinnett County, Georgia",-84.0167423,33.9190653,"EmploymentPreference2nd","D","Bangladesh",90.356331,23.684994,"13135","county"
"Nassau County, New York",-73.5594128,40.6546145,"ImmediateRelatives-Spouses","18","Bangladesh",90.356331,23.684994,"36059","county"
"Nassau County, New York",-73.5594128,40.6546145,"ImmediateRelatives-Children","5","Bangladesh",90.356331,23.684994,"36059","county"
"Nassau County, New York",-73.5594128,40.6546145,"ImmediateRelatives-Parents","40","Bangladesh",90.356331,23.684994,"36059","county"
"Nassau County, New York",-73.5594128,40.6546145,"FamilyPreference4th","67","Bangladesh",90.356331,23.684994,"36059","county"
"Nassau County, New York",-73.5594128,40.6546145,"FamilyPreference3rd","10","Bangladesh",90.356331,23.684994,"36059","county"
"Nassau County, New York",-73.5594128,40.6546145,"FamilyPreference2nd","11","Bangladesh",90.356331,23.684994,"36059","county"
"Polk County, Iowa",-93.5003454,41.6278423,"FamilyPreference4th","D","Bangladesh",90.356331,23.684994,"19153","county"
"Jefferson County, Kentucky",-85.643487,38.1938097,"ImmediateRelatives-Parents","D","Bangladesh",90.356331,23.684994,"21111","county"
"Jefferson County, Kentucky",-85.643487,38.1938097,"FamilyPreference4th","D","Bangladesh",90.356331,23.684994,"21111","county"
"Jefferson County, Kentucky",-85.643487,38.1938097,"FamilyPreference2nd","D","Bangladesh",90.356331,23.684994,"21111","county"
"Atlantic County, New Jersey",-74.6868815,39.5333379,"ImmediateRelatives-Parents","47","Bangladesh",90.356331,23.684994,"34001","county"
"Atlantic County, New Jersey",-74.6868815,39.5333379,"FamilyPreference4th","71","Bangladesh",90.356331,23.684994,"34001","county"
"Atlantic County, New Jersey",-74.6868815,39.5333379,"FamilyPreference2nd","16","Bangladesh",90.356331,23.684994,"34001","county"
"Weld County, Colorado",-104.7158226,40.3920718,"RefugeeandAsyleeAdjustments","D","Bangladesh",90.356331,23.684994,"08123","county"
"Fairfax County, Virginia",-77.2405153,38.9085472,"EmploymentPreference2nd","D","Bangladesh",90.356331,23.684994,"51059","county"
"Collin County, Texas",-96.4929797,33.1795213,"EmploymentPreference3rdSkilled","D","Bangladesh",90.356331,23.684994,"48085","county"
"Collin County, Texas",-96.4929797,33.1795213,"EmploymentPreference2nd","10","Bangladesh",90.356331,23.684994,"48085","county"
"Cobb County, Georgia",-84.564147,33.8999297,"ImmediateRelatives-Spouses","D","Bangladesh",90.356331,23.684994,"13067","county"
"Cobb County, Georgia",-84.564147,33.8999297,"ImmediateRelatives-Parents","10","Bangladesh",90.356331,23.684994,"13067","county"
"Cobb County, Georgia",-84.564147,33.8999297,"FamilyPreference4th","20","Bangladesh",90.356331,23.684994,"13067","county"
"Cobb County, Georgia",-84.564147,33.8999297,"EmploymentPreference3rdSkilled","D","Bangladesh",90.356331,23.684994,"13067","county"
"Cobb County, Georgia",-84.564147,33.8999297,"EmploymentPreference2nd","D","Bangladesh",90.356331,23.684994,"13067","county"
"Mecklenburg County, North Carolina",-80.8543847,35.2632655,"RefugeeandAsyleeAdjustments","D","Bangladesh",90.356331,23.684994,"37119","county"
"Mecklenburg County, North Carolina",-80.8543847,35.2632655,"EmploymentPreference3rdSkilled","D","Bangladesh",90.356331,23.684994,"37119","county"
"Delaware County, Pennsylvania",-75.3878525,39.907793,"FamilyPreference4th","28","Bangladesh",90.356331,23.684994,"42045","county"
"Mecklenburg County, North Carolina",-80.8543847,35.2632655,"FamilyPreference2nd","D","Bangladesh",90.356331,23.684994,"37119","county"
"Dallas County, Texas",-96.8350999,32.8024682,"ImmediateRelatives-Children","6","Bangladesh",90.356331,23.684994,"48113","county"
"Bernalillo County, New Mexico",-106.6291304,35.0177854,"Other","D","Bangladesh",90.356331,23.684994,"35001","county"
"Dallas County, Texas",-96.8350999,32.8024682,"FamilyPreference4th","48","Bangladesh",90.356331,23.684994,"48113","county"
"Onondaga County, New York",-76.1783739,43.026819,"RefugeeandAsyleeAdjustments","D","Bangladesh",90.356331,23.684994,"36067","county"
"Montgomery County, Pennsylvania",-75.3878525,40.2290075,"ImmediateRelatives-Spouses","16","Bangladesh",90.356331,23.684994,"42091","county"
"Montgomery County, Pennsylvania",-75.3878525,40.2290075,"ImmediateRelatives-Parents","41","Bangladesh",90.356331,23.684994,"42091","county"
"DeKalb County, Georgia",-84.2278796,33.7956441,"RefugeeandAsyleeAdjustments","D","Bangladesh",90.356331,23.684994,"13089","county"
"DeKalb County, Georgia",-84.2278796,33.7956441,"ImmediateRelatives-Spouses","25","Bangladesh",90.356331,23.684994,"13089","county"
"DeKalb County, Georgia",-84.2278796,33.7956441,"ImmediateRelatives-Parents","55","Bangladesh",90.356331,23.684994,"13089","county"
"DeKalb County, Georgia",-84.2278796,33.7956441,"FamilyPreference4th","68","Bangladesh",90.356331,23.684994,"13089","county"
"DeKalb County, Georgia",-84.2278796,33.7956441,"FamilyPreference3rd","4","Bangladesh",90.356331,23.684994,"13089","county"
"DeKalb County, Georgia",-84.2278796,33.7956441,"EmploymentPreference3rdSkilled","D","Bangladesh",90.356331,23.684994,"13089","county"
"DeKalb County, Georgia",-84.2278796,33.7956441,"ImmediateRelatives-Children","5","Bangladesh",90.356331,23.684994,"13089","county"
"DeKalb County, Georgia",-84.2278796,33.7956441,"FamilyPreference2nd","17","Bangladesh",90.356331,23.684994,"13089","county"
"DeKalb County, Georgia",-84.2278796,33.7956441,"EmploymentPreference2nd","5","Bangladesh",90.356331,23.684994,"13089","county"
"Hudson County, New Jersey",-74.0535126,40.7453199,"ImmediateRelatives-Parents","10","Bangladesh",90.356331,23.684994,"34017","county"
"Hudson County, New Jersey",-74.0535126,40.7453199,"ImmediateRelatives-Children","D","Bangladesh",90.356331,23.684994,"34017","county"
"Hudson County, New Jersey",-74.0535126,40.7453199,"FamilyPreference4th","15","Bangladesh",90.356331,23.684994,"34017","county"
"Hudson County, New Jersey",-74.0535126,40.7453199,"FamilyPreference2nd","D","Bangladesh",90.356331,23.684994,"34017","county"
"Hudson County, New Jersey",-74.0535126,40.7453199,"ImmediateRelatives-Spouses","4","Bangladesh",90.356331,23.684994,"34017","county"
"Hudson County, New Jersey",-74.0535126,40.7453199,"EmploymentPreference1st","D","Bangladesh",90.356331,23.684994,"34017","county"
"Essex County, New Jersey",-74.2648829,40.7947466,"ImmediateRelatives-Parents","10","Bangladesh",90.356331,23.684994,"34013","county"
"Essex County, New Jersey",-74.2648829,40.7947466,"FamilyPreference4th","24","Bangladesh",90.356331,23.684994,"34013","county"
"Essex County, New Jersey",-74.2648829,40.7947466,"FamilyPreference2nd","D","Bangladesh",90.356331,23.684994,"34013","county"
"Essex County, New Jersey",-74.2648829,40.7947466,"FamilyPreference1st","D","Bangladesh",90.356331,23.684994,"34013","county"
"Westchester County, New York",-73.7948516,41.1220194,"ImmediateRelatives-Spouses","D","Bangladesh",90.356331,23.684994,"36119","county"
"Westchester County, New York",-73.7948516,41.1220194,"ImmediateRelatives-Parents","27","Bangladesh",90.356331,23.684994,"36119","county"
"Westchester County, New York",-73.7948516,41.1220194,"FamilyPreference2nd","4","Bangladesh",90.356331,23.684994,"36119","county"
"Westchester County, New York",-73.7948516,41.1220194,"FamilyPreference1st","D","Bangladesh",90.356331,23.684994,"36119","county"
"St. Lucie County, Florida",-80.543845,27.3225563,"ImmediateRelatives-Spouses","D","Bangladesh",90.356331,23.684994,"12111","county"
"Westchester County, New York",-73.7948516,41.1220194,"EmploymentPreference2nd","D","Bangladesh",90.356331,23.684994,"36119","county"
"Bucks County, Pennsylvania",-75.2479061,40.4107964,"FamilyPreference2nd","D","Bangladesh",90.356331,23.684994,"42017","county"
"Anne Arundel County, Maryland",-76.5488232,38.9530109,"ImmediateRelatives-Spouses","D","Bangladesh",90.356331,23.684994,"24003","county"
"Anne Arundel County, Maryland",-76.5488232,38.9530109,"ImmediateRelatives-Parents","5","Bangladesh",90.356331,23.684994,"24003","county"
"Anne Arundel County, Maryland",-76.5488232,38.9530109,"DiversityProgram","D","Bangladesh",90.356331,23.684994,"24003","county"
"Albany County, New York",-73.9359821,42.5756797,"RefugeeandAsyleeAdjustments","5","Bangladesh",90.356331,23.684994,"36001","county"
"Albany County, New York",-73.9359821,42.5756797,"FamilyPreference4th","4","Bangladesh",90.356331,23.684994,"36001","county"
"Albany County, New York",-73.9359821,42.5756797,"ImmediateRelatives-Parents","14","Bangladesh",90.356331,23.684994,"36001","county"
"Albany County, New York",-73.9359821,42.5756797,"FamilyPreference2nd","D","Bangladesh",90.356331,23.684994,"36001","county"
"Albany County, New York",-73.9359821,42.5756797,"EmploymentPreference2nd","D","Bangladesh",90.356331,23.684994,"36001","county"
"Clark County, Nevada",-115.094045,36.0795613,"ImmediateRelatives-Parents","5","Bangladesh",90.356331,23.684994,"32003","county"
"Manatee County, Florida",-82.345189,27.4799195,"FamilyPreference2nd","D","Bangladesh",90.356331,23.684994,"12081","county"
"San Bernardino County, California",-116.419389,34.9592083,"ImmediateRelatives-Children","D","Bangladesh",90.356331,23.684994,"06071","county"
"Broward County, Florida",-80.365865,26.190096,"FamilyPreference2nd","17","Bangladesh",90.356331,23.684994,"12011","county"
"Broward County, Florida",-80.365865,26.190096,"FamilyPreference1st","D","Bangladesh",90.356331,23.684994,"12011","county"
"Broward County, Florida",-80.365865,26.190096,"EmploymentPreference3rdUnskilled","4","Bangladesh",90.356331,23.684994,"12011","county"
"Broward County, Florida",-80.365865,26.190096,"EmploymentPreference3rdSkilled","8","Bangladesh",90.356331,23.684994,"12011","county"
"Broward County, Florida",-80.365865,26.190096,"EmploymentPreference2nd","D","Bangladesh",90.356331,23.684994,"12011","county"
"Hartford County, Connecticut",-72.8042797,41.7924343,"ImmediateRelatives-Spouses","18","Bangladesh",90.356331,23.684994,"09003","county"
"Salt Lake County, Utah",-111.9522491,40.644188,"ImmediateRelatives-Spouses","D","Bangladesh",90.356331,23.684994,"49035","county"
"Washtenaw County, Michigan",-83.8473015,42.3076493,"ImmediateRelatives-Spouses","D","Bangladesh",90.356331,23.684994,"26161","county"
"Williamson County, Texas",NA,NA,"ImmediateRelatives-Parents","5","Bangladesh",90.356331,23.684994,"48491","county"
"Salt Lake County, Utah",-111.9522491,40.644188,"EmploymentPreference1st","D","Bangladesh",90.356331,23.684994,"49035","county"
"Williamson County, Texas",NA,NA,"EmploymentPreference2nd","5","Bangladesh",90.356331,23.684994,"48491","county"
"Oakland County, Michigan",-83.336188,42.5921924,"FamilyPreference4th","25","Bangladesh",90.356331,23.684994,"26125","county"
"Bexar County, Texas",-98.5721016,29.4200763,"ImmediateRelatives-Spouses","D","Bangladesh",90.356331,23.684994,"48029","county"
"Bexar County, Texas",-98.5721016,29.4200763,"EmploymentPreference2nd","D","Bangladesh",90.356331,23.684994,"48029","county"
"Bexar County, Texas",-98.5721016,29.4200763,"ImmediateRelatives-Parents","D","Bangladesh",90.356331,23.684994,"48029","county"
"Bexar County, Texas",-98.5721016,29.4200763,"RefugeeandAsyleeAdjustments","D","Bangladesh",90.356331,23.684994,"48029","county"
"Orange County, California",-117.8311428,33.7174708,"RefugeeandAsyleeAdjustments","D","Bangladesh",90.356331,23.684994,"06059","county"
"Orange County, California",-117.8311428,33.7174708,"ImmediateRelatives-Spouses","6","Bangladesh",90.356331,23.684994,"06059","county"
"Orange County, California",-117.8311428,33.7174708,"ImmediateRelatives-Children","D","Bangladesh",90.356331,23.684994,"06059","county"
"Orange County, California",-117.8311428,33.7174708,"ImmediateRelatives-Parents","12","Bangladesh",90.356331,23.684994,"06059","county"
"Orange County, California",-117.8311428,33.7174708,"FamilyPreference4th","31","Bangladesh",90.356331,23.684994,"06059","county"
"Orange County, California",-117.8311428,33.7174708,"EmploymentPreference2nd","6","Bangladesh",90.356331,23.684994,"06059","county"
"Orange County, California",-117.8311428,33.7174708,"EmploymentPreference1st","D","Bangladesh",90.356331,23.684994,"06059","county"
"Sonoma County, California",-122.9888319,38.5779555,"ImmediateRelatives-Parents","4","Bangladesh",90.356331,23.684994,"06097","county"
"Collier County, Florida",-81.4278984,26.069985,"EmploymentPreference3rdSkilled","D","Bangladesh",90.356331,23.684994,"12021","county"
"Norfolk County, Massachusetts",-71.1448516,42.17668,"ImmediateRelatives-Spouses","D","Bangladesh",90.356331,23.684994,"25021","county"
"Norfolk County, Massachusetts",-71.1448516,42.17668,"ImmediateRelatives-Children","D","Bangladesh",90.356331,23.684994,"25021","county"
"Norfolk County, Massachusetts",-71.1448516,42.17668,"ImmediateRelatives-Parents","4","Bangladesh",90.356331,23.684994,"25021","county"
"Norfolk County, Massachusetts",-71.1448516,42.17668,"FamilyPreference4th","D","Bangladesh",90.356331,23.684994,"25021","county"
"Norfolk County, Massachusetts",-71.1448516,42.17668,"EmploymentPreference2nd","8","Bangladesh",90.356331,23.684994,"25021","county"
"Denton County, Texas",-97.179026,33.1418611,"FamilyPreference4th","11","Bangladesh",90.356331,23.684994,"48121","county"
"Maricopa County, Arizona",-112.4291464,33.2917968,"ImmediateRelatives-Spouses","13","Bangladesh",90.356331,23.684994,"04013","county"
"Fort Bend County, Texas",-95.8142885,29.5692614,"ImmediateRelatives-Spouses","6","Bangladesh",90.356331,23.684994,"48157","county"
"Fort Bend County, Texas",-95.8142885,29.5692614,"ImmediateRelatives-Children","D","Bangladesh",90.356331,23.684994,"48157","county"
"Fort Bend County, Texas",-95.8142885,29.5692614,"ImmediateRelatives-Parents","4","Bangladesh",90.356331,23.684994,"48157","county"
"Sedgwick County, Kansas",-97.5247243,37.6537367,"FamilyPreference4th","7","Bangladesh",90.356331,23.684994,"20173","county"
"Sedgwick County, Kansas",-97.5247243,37.6537367,"EmploymentPreference3rdSkilled","D","Bangladesh",90.356331,23.684994,"20173","county"
"Sedgwick County, Kansas",-97.5247243,37.6537367,"ImmediateRelatives-Spouses","D","Bangladesh",90.356331,23.684994,"20173","county"
"Sedgwick County, Kansas",-97.5247243,37.6537367,"ImmediateRelatives-Parents","D","Bangladesh",90.356331,23.684994,"20173","county"
"Hamilton County, Ohio",-84.564147,39.2355447,"ImmediateRelatives-Parents","D","Bangladesh",90.356331,23.684994,"39061","county"
"Montgomery County, Texas",-95.4777811,30.3213482,"ImmediateRelatives-Parents","D","Bangladesh",90.356331,23.684994,"48339","county"
"Palm Beach County, Florida",-80.2767327,26.6514503,"RefugeeandAsyleeAdjustments","D","Bangladesh",90.356331,23.684994,"12099","county"
"Palm Beach County, Florida",-80.2767327,26.6514503,"ImmediateRelatives-Children","8","Bangladesh",90.356331,23.684994,"12099","county"
"Palm Beach County, Florida",-80.2767327,26.6514503,"ImmediateRelatives-Parents","39","Bangladesh",90.356331,23.684994,"12099","county"
"Palm Beach County, Florida",-80.2767327,26.6514503,"FamilyPreference4th","25","Bangladesh",90.356331,23.684994,"12099","county"
"Palm Beach County, Florida",-80.2767327,26.6514503,"FamilyPreference2nd","7","Bangladesh",90.356331,23.684994,"12099","county"
"Palm Beach County, Florida",-80.2767327,26.6514503,"FamilyPreference1st","D","Bangladesh",90.356331,23.684994,"12099","county"
"Fairfax County, Virginia",-77.2405153,38.9085472,"ImmediateRelatives-Spouses","28","Bangladesh",90.356331,23.684994,"51059","county"
"Fairfax County, Virginia",-77.2405153,38.9085472,"ImmediateRelatives-Children","D","Bangladesh",90.356331,23.684994,"51059","county"
"Fairfax County, Virginia",-77.2405153,38.9085472,"ImmediateRelatives-Parents","51","Bangladesh",90.356331,23.684994,"51059","county"
"Fairfax County, Virginia",-77.2405153,38.9085472,"FamilyPreference4th","87","Bangladesh",90.356331,23.684994,"51059","county"
"Fairfax County, Virginia",-77.2405153,38.9085472,"FamilyPreference3rd","19","Bangladesh",90.356331,23.684994,"51059","county"
"Fairfax County, Virginia",-77.2405153,38.9085472,"FamilyPreference2nd","14","Bangladesh",90.356331,23.684994,"51059","county"
"Fairfax County, Virginia",-77.2405153,38.9085472,"FamilyPreference1st","D","Bangladesh",90.356331,23.684994,"51059","county"
"Fairfax County, Virginia",-77.2405153,38.9085472,"EmploymentPreference3rdUnskilled","5","Bangladesh",90.356331,23.684994,"51059","county"
"Fairfax County, Virginia",-77.2405153,38.9085472,"EmploymentPreference3rdSkilled","D","Bangladesh",90.356331,23.684994,"51059","county"
"Kings County, New York",-73.9441579,40.6781784,"ImmediateRelatives-Parents","391","Bangladesh",90.356331,23.684994,"36047","county"
"Contra Costa County, California",-121.9017954,37.8534093,"ImmediateRelatives-Spouses","4","Bangladesh",90.356331,23.684994,"06013","county"
"Contra Costa County, California",-121.9017954,37.8534093,"ImmediateRelatives-Children","D","Bangladesh",90.356331,23.684994,"06013","county"
"New Castle County, Delaware",-75.667356,39.5392979,"ImmediateRelatives-Parents","9","Bangladesh",90.356331,23.684994,"10003","county"
"Delaware County, Pennsylvania",-75.3878525,39.907793,"EmploymentPreference3rdSkilled","D","Bangladesh",90.356331,23.684994,"42045","county"
"Delaware County, Pennsylvania",-75.3878525,39.907793,"RefugeeandAsyleeAdjustments","D","Bangladesh",90.356331,23.684994,"42045","county"
"Delaware County, Pennsylvania",-75.3878525,39.907793,"Other","D","Bangladesh",90.356331,23.684994,"42045","county"
"Delaware County, Pennsylvania",-75.3878525,39.907793,"ImmediateRelatives-Children","4","Bangladesh",90.356331,23.684994,"42045","county"
"Delaware County, Pennsylvania",-75.3878525,39.907793,"ImmediateRelatives-Spouses","25","Bangladesh",90.356331,23.684994,"42045","county"
"Delaware County, Pennsylvania",-75.3878525,39.907793,"ImmediateRelatives-Parents","36","Bangladesh",90.356331,23.684994,"42045","county"
"Tulsa County, Oklahoma",-95.940971,36.1593471,"ImmediateRelatives-Parents","D","Bangladesh",90.356331,23.684994,"40143","county"
"Delaware County, Pennsylvania",-75.3878525,39.907793,"FamilyPreference2nd","9","Bangladesh",90.356331,23.684994,"42045","county"
"Delaware County, Pennsylvania",-75.3878525,39.907793,"EmploymentPreference2nd","D","Bangladesh",90.356331,23.684994,"42045","county"
"Somerset County, New Jersey",-74.6400432,40.5292099,"ImmediateRelatives-Parents","5","Bangladesh",90.356331,23.684994,"34035","county"
"Somerset County, New Jersey",-74.6400432,40.5292099,"EmploymentPreference2nd","4","Bangladesh",90.356331,23.684994,"34035","county"
"Will County, Illinois",-88.0900762,41.5054724,"ImmediateRelatives-Parents","D","Bangladesh",90.356331,23.684994,"17197","county"
"Mercer County, New Jersey",-74.7337069,40.3028533,"RefugeeandAsyleeAdjustments","D","Bangladesh",90.356331,23.684994,"34021","county"
"Mercer County, New Jersey",-74.7337069,40.3028533,"ImmediateRelatives-Spouses","6","Bangladesh",90.356331,23.684994,"34021","county"
"Mercer County, New Jersey",-74.7337069,40.3028533,"ImmediateRelatives-Parents","6","Bangladesh",90.356331,23.684994,"34021","county"
"Mercer County, New Jersey",-74.7337069,40.3028533,"FamilyPreference4th","27","Bangladesh",90.356331,23.684994,"34021","county"
"Mercer County, New Jersey",-74.7337069,40.3028533,"FamilyPreference2nd","D","Bangladesh",90.356331,23.684994,"34021","county"
"Richmond County, New York",-74.1502007,40.5795317,"FamilyPreference4th","24","Bangladesh",90.356331,23.684994,"36085","county"
"Richmond County, New York",-74.1502007,40.5795317,"ImmediateRelatives-Parents","9","Bangladesh",90.356331,23.684994,"36085","county"
"Douglas County, Nebraska",-96.195132,41.3148116,"FamilyPreference4th","7","Bangladesh",90.356331,23.684994,"31055","county"
"Douglas County, Nebraska",-96.195132,41.3148116,"RefugeeandAsyleeAdjustments","D","Bangladesh",90.356331,23.684994,"31055","county"
"Douglas County, Nebraska",-96.195132,41.3148116,"ImmediateRelatives-Children","D","Bangladesh",90.356331,23.684994,"31055","county"
"Douglas County, Nebraska",-96.195132,41.3148116,"ImmediateRelatives-Spouses","D","Bangladesh",90.356331,23.684994,"31055","county"
"Douglas County, Nebraska",-96.195132,41.3148116,"ImmediateRelatives-Parents","4","Bangladesh",90.356331,23.684994,"31055","county"
"Arlington County, Virginia",-77.0909809,38.8816208,"EmploymentPreference3rdUnskilled","D","Bangladesh",90.356331,23.684994,"51013","county"
"Arlington County, Virginia",-77.0909809,38.8816208,"ImmediateRelatives-Parents","21","Bangladesh",90.356331,23.684994,"51013","county"
"Arlington County, Virginia",-77.0909809,38.8816208,"FamilyPreference4th","24","Bangladesh",90.356331,23.684994,"51013","county"
"Wake County, North Carolina",-78.5660852,35.8031909,"FamilyPreference4th","27","Bangladesh",90.356331,23.684994,"37183","county"
"Prince William County, Virginia",-77.6077865,38.7838939,"ImmediateRelatives-Spouses","14","Bangladesh",90.356331,23.684994,"51153","county"
"Prince William County, Virginia",-77.6077865,38.7838939,"ImmediateRelatives-Children","D","Bangladesh",90.356331,23.684994,"51153","county"
"Prince William County, Virginia",-77.6077865,38.7838939,"ImmediateRelatives-Parents","28","Bangladesh",90.356331,23.684994,"51153","county"
"Prince William County, Virginia",-77.6077865,38.7838939,"FamilyPreference4th","59","Bangladesh",90.356331,23.684994,"51153","county"
"Prince William County, Virginia",-77.6077865,38.7838939,"FamilyPreference2nd","14","Bangladesh",90.356331,23.684994,"51153","county"
"Prince William County, Virginia",-77.6077865,38.7838939,"EmploymentPreference4th","4","Bangladesh",90.356331,23.684994,"51153","county"
"Seminole County, Florida",-81.2078164,28.7131688,"ImmediateRelatives-Spouses","4","Bangladesh",90.356331,23.684994,"12117","county"
"Seminole County, Florida",-81.2078164,28.7131688,"ImmediateRelatives-Children","D","Bangladesh",90.356331,23.684994,"12117","county"
"Seminole County, Florida",-81.2078164,28.7131688,"ImmediateRelatives-Parents","5","Bangladesh",90.356331,23.684994,"12117","county"
"Seminole County, Florida",-81.2078164,28.7131688,"FamilyPreference4th","4","Bangladesh",90.356331,23.684994,"12117","county"
"Seminole County, Florida",-81.2078164,28.7131688,"FamilyPreference2nd","D","Bangladesh",90.356331,23.684994,"12117","county"
"Arapahoe County, Colorado",-104.332644,39.62031,"RefugeeandAsyleeAdjustments","D","Bangladesh",90.356331,23.684994,"08005","county"
"Bucks County, Pennsylvania",-75.2479061,40.4107964,"ImmediateRelatives-Parents","12","Bangladesh",90.356331,23.684994,"42017","county"
"Lancaster County, Pennsylvania",-76.1783739,40.0466571,"ImmediateRelatives-Spouses","D","Bangladesh",90.356331,23.684994,"42071","county"
"Montgomery County, Maryland",-77.2405153,39.1547426,"ImmediateRelatives-Children","D","Bangladesh",90.356331,23.684994,"24031","county"
"Ingham County, Michigan",-84.3542049,42.6468943,"ImmediateRelatives-Spouses","D","Bangladesh",90.356331,23.684994,"26065","county"
"Albany County, New York",-73.9359821,42.5756797,"ImmediateRelatives-Spouses","6","Bangladesh",90.356331,23.684994,"36001","county"
"Albany County, New York",-73.9359821,42.5756797,"ImmediateRelatives-Children","D","Bangladesh",90.356331,23.684994,"36001","county"
"Worcester County, Massachusetts",-71.8571331,42.4096528,"EmploymentPreference4th","D","Bangladesh",90.356331,23.684994,"25027","county"
"Fairfield County, Connecticut",-73.3708696,41.2559654,"ImmediateRelatives-Parents","39","Bangladesh",90.356331,23.684994,"09001","county"
"Fairfield County, Connecticut",-73.3708696,41.2559654,"ImmediateRelatives-Spouses","32","Bangladesh",90.356331,23.684994,"09001","county"
"Philadelphia County, Pennsylvania",-75.1311874,40.0152766,"Other","D","Bangladesh",90.356331,23.684994,"42101","county"
"Philadelphia County, Pennsylvania",-75.1311874,40.0152766,"ImmediateRelatives-Parents","41","Bangladesh",90.356331,23.684994,"42101","county"
"Fairfield County, Connecticut",-73.3708696,41.2559654,"FamilyPreference1st","D","Bangladesh",90.356331,23.684994,"09001","county"
"Brazoria County, Texas",-95.4777811,29.2131857,"ImmediateRelatives-Parents","7","Bangladesh",90.356331,23.684994,"48039","county"
"Brazoria County, Texas",-95.4777811,29.2131857,"FamilyPreference4th","4","Bangladesh",90.356331,23.684994,"48039","county"
"Brazoria County, Texas",-95.4777811,29.2131857,"FamilyPreference2nd","D","Bangladesh",90.356331,23.684994,"48039","county"
"San Bernardino County, California",-116.419389,34.9592083,"RefugeeandAsyleeAdjustments","D","Bangladesh",90.356331,23.684994,"06071","county"
"San Bernardino County, California",-116.419389,34.9592083,"ImmediateRelatives-Spouses","6","Bangladesh",90.356331,23.684994,"06071","county"
"Oklahoma County, Oklahoma",-97.3516558,35.6038323,"FamilyPreference2nd","D","Bangladesh",90.356331,23.684994,"40109","county"
"San Bernardino County, California",-116.419389,34.9592083,"ImmediateRelatives-Parents","6","Bangladesh",90.356331,23.684994,"06071","county"
"San Bernardino County, California",-116.419389,34.9592083,"FamilyPreference4th","14","Bangladesh",90.356331,23.684994,"06071","county"
"San Bernardino County, California",-116.419389,34.9592083,"FamilyPreference3rd","D","Bangladesh",90.356331,23.684994,"06071","county"
"San Bernardino County, California",-116.419389,34.9592083,"FamilyPreference2nd","D","Bangladesh",90.356331,23.684994,"06071","county"
"San Bernardino County, California",-116.419389,34.9592083,"EmploymentPreference2nd","D","Bangladesh",90.356331,23.684994,"06071","county"
"Hampden County, Massachusetts",-72.6624209,42.1172314,"ImmediateRelatives-Parents","D","Bangladesh",90.356331,23.684994,"25013","county"
"Hampden County, Massachusetts",-72.6624209,42.1172314,"EmploymentPreference2nd","D","Bangladesh",90.356331,23.684994,"25013","county"
"El Paso County, Texas",-106.2051484,31.8039824,"ImmediateRelatives-Spouses","D","Bangladesh",90.356331,23.684994,"48141","county"
"El Paso County, Texas",-106.2051484,31.8039824,"ImmediateRelatives-Parents","D","Bangladesh",90.356331,23.684994,"48141","county"
"El Paso County, Texas",-106.2051484,31.8039824,"EmploymentPreference2nd","D","Bangladesh",90.356331,23.684994,"48141","county"
"Hartford County, Connecticut",-72.8042797,41.7924343,"ImmediateRelatives-Parents","16","Bangladesh",90.356331,23.684994,"09003","county"
"Hartford County, Connecticut",-72.8042797,41.7924343,"FamilyPreference4th","38","Bangladesh",90.356331,23.684994,"09003","county"
"Williamson County, Texas",NA,NA,"ImmediateRelatives-Spouses","D","Bangladesh",90.356331,23.684994,"48491","county"
